time	V(clk)	V(d)	V(n2)	V(n4)
4.650452000000000e-007	0.000000e+000	0.000000e+000	-4.242797e-002	1.091482e-003
4.650708000000000e-007	0.000000e+000	0.000000e+000	-4.081018e-002	-1.105894e-004
4.651177128245920e-007	0.000000e+000	0.000000e+000	-4.049621e-002	3.220050e-005
4.652115384737760e-007	0.000000e+000	0.000000e+000	-4.050593e-002	-1.112308e-005
4.653991897721440e-007	0.000000e+000	0.000000e+000	-4.049782e-002	4.871329e-006
4.657744923688800e-007	0.000000e+000	0.000000e+000	-4.048585e-002	-2.078845e-006
4.665250975623520e-007	0.000000e+000	0.000000e+000	-4.046101e-002	5.987575e-007
4.684782225623521e-007	0.000000e+000	0.000000e+000	-4.039672e-002	-1.068499e-006
4.690234375000000e-007	0.000000e+000	0.000000e+000	-4.038650e-002	7.368978e-005
4.690534375000000e-007	0.000000e+000	0.000000e+000	-4.037491e-002	-2.626574e-007
4.690934375000001e-007	0.000000e+000	0.000000e+000	-4.037631e-002	-6.179971e-008
4.693334375000003e-007	0.000000e+000	0.000000e+000	-4.036797e-002	4.071471e-008
4.696534375000007e-007	0.000000e+000	0.000000e+000	-4.035890e-002	-9.650813e-007
4.696834375000007e-007	0.000000e+000	0.000000e+000	-4.035565e-002	2.573250e-007
4.697205357142860e-007	0.000000e+000	0.000000e+000	-4.035462e-002	1.562560e-007
4.697576339285713e-007	0.000000e+000	0.000000e+000	-4.035351e-002	8.068562e-008
4.697947321428566e-007	0.000000e+000	0.000000e+000	-4.035233e-002	3.061385e-008
4.698318303571419e-007	0.000000e+000	0.000000e+000	-4.035109e-002	6.040695e-009
4.698689285714272e-007	0.000000e+000	0.000000e+000	-4.034976e-002	6.966146e-009
4.699060267857125e-007	0.000000e+000	0.000000e+000	-4.034837e-002	3.339021e-008
4.699431249999978e-007	0.000000e+000	0.000000e+000	-4.034691e-002	8.531288e-008
4.699787499999870e-007	0.000000e+000	0.000000e+000	-4.034547e-002	8.607391e-008
4.699949999999480e-007	0.000000e+000	0.000000e+000	-4.034479e-002	9.491662e-008
4.700000000000000e-007	0.000000e+000	0.000000e+000	-4.034461e-002	5.171324e-008
4.700004999999844e-007	5.500000e-002	0.000000e+000	-3.735917e-002	3.864164e-003
4.700014999999532e-007	1.650000e-001	0.000000e+000	-3.076016e-002	9.185393e-003
4.700034999998908e-007	3.850000e-001	0.000000e+000	-1.669025e-002	1.412973e-002
4.700060000001248e-007	6.600000e-001	0.000000e+000	1.386672e-004	1.511432e-002
4.700100000000000e-007	1.100000e+000	0.000000e+000	2.504406e-002	1.229897e-002
4.700103999999875e-007	1.100000e+000	0.000000e+000	2.468512e-002	9.620130e-003
4.700111999999626e-007	1.100000e+000	0.000000e+000	2.252237e-002	5.119829e-003
4.700127999999127e-007	1.100000e+000	0.000000e+000	1.695589e-002	-6.753823e-004
4.700159999998128e-007	1.100000e+000	0.000000e+000	8.854087e-003	-5.289411e-003
4.700223999996131e-007	1.100000e+000	0.000000e+000	1.791746e-003	-5.868997e-003
4.700351999992136e-007	1.100000e+000	0.000000e+000	-1.170263e-003	-3.111928e-003
4.700607999984147e-007	1.100000e+000	0.000000e+000	-7.712295e-004	-6.856511e-004
4.701119999968169e-007	1.100000e+000	0.000000e+000	-6.582576e-005	-1.179076e-005
4.702143999936214e-007	1.100000e+000	0.000000e+000	7.311650e-006	1.970207e-006
4.704191999872303e-007	1.100000e+000	0.000000e+000	3.278597e-006	-4.638052e-007
4.708287999744480e-007	1.100000e+000	0.000000e+000	3.556757e-006	2.727692e-007
4.736011249488834e-007	1.100000e+000	0.000000e+000	2.446946e-006	2.173613e-007
4.741453748977669e-007	1.100000e+000	0.000000e+000	3.443778e-006	-3.609027e-007
4.746239985687364e-007	1.100000e+000	0.000000e+000	6.913715e-007	2.094735e-007
4.747474948883443e-007	1.100000e+000	0.000000e+000	-3.321198e-006	-6.902691e-007
4.747940323056642e-007	1.100000e+000	0.000000e+000	3.202861e-006	2.761100e-007
4.748233030418287e-007	1.100000e+000	0.000000e+000	3.226704e-006	2.545272e-007
4.748525737779931e-007	1.100000e+000	0.000000e+000	3.227580e-006	2.318634e-007
4.748818445141576e-007	1.100000e+000	0.000000e+000	3.205489e-006	2.081187e-007
4.749111152503220e-007	1.100000e+000	0.000000e+000	3.160431e-006	1.832931e-007
4.749403859864865e-007	1.100000e+000	0.000000e+000	3.092407e-006	1.573867e-007
4.749696567226509e-007	1.100000e+000	0.000000e+000	3.001415e-006	1.303993e-007
4.749989274588154e-007	1.100000e+000	0.000000e+000	2.887457e-006	1.023309e-007
4.750100000000000e-007	1.100000e+000	0.000000e+000	2.502491e-006	2.016381e-007
4.750110000000000e-007	9.900000e-001	0.000000e+000	-7.229724e-003	-4.002294e-003
4.750130000000000e-007	7.700000e-001	0.000000e+000	-2.165576e-002	-9.544049e-003
4.750160000000000e-007	4.400000e-001	0.000000e+000	-4.237530e-002	-1.270028e-002
4.750200000000000e-007	2.756240e-012	0.000000e+000	-6.893573e-002	-1.200463e-002
4.750204000000000e-007	0.000000e+000	0.000000e+000	-6.887820e-002	-8.736908e-003
4.750212000000000e-007	0.000000e+000	0.000000e+000	-6.829011e-002	-3.506114e-003
4.750228000000000e-007	0.000000e+000	0.000000e+000	-6.625909e-002	2.624057e-003
4.750260000000000e-007	0.000000e+000	0.000000e+000	-6.236929e-002	6.547147e-003
4.750324000000000e-007	0.000000e+000	0.000000e+000	-5.748577e-002	5.657055e-003
4.750452000000000e-007	0.000000e+000	0.000000e+000	-5.331134e-002	2.117492e-003
4.750708000000000e-007	0.000000e+000	0.000000e+000	-5.114440e-002	1.457225e-004
4.751220000000001e-007	0.000000e+000	0.000000e+000	-5.068704e-002	-1.944068e-005
4.752181337811097e-007	0.000000e+000	0.000000e+000	-5.070662e-002	6.358515e-006
4.754104013433291e-007	0.000000e+000	0.000000e+000	-5.069302e-002	-2.421273e-006
4.757949364677677e-007	0.000000e+000	0.000000e+000	-5.067953e-002	8.661797e-007
4.785171317166451e-007	0.000000e+000	0.000000e+000	-5.057062e-002	6.326430e-007
4.790234374999999e-007	0.000000e+000	0.000000e+000	-5.054159e-002	-2.546747e-005
4.790534375000000e-007	0.000000e+000	0.000000e+000	-5.054628e-002	-2.081701e-006
4.790934375000001e-007	0.000000e+000	0.000000e+000	-5.054671e-002	-1.875351e-007
4.792222321428501e-007	0.000000e+000	0.000000e+000	-5.054100e-002	-2.794869e-007
4.793510267857001e-007	0.000000e+000	0.000000e+000	-5.053531e-002	-3.272599e-007
4.794798214285501e-007	0.000000e+000	0.000000e+000	-5.052964e-002	-3.308540e-007
4.796086160714000e-007	0.000000e+000	0.000000e+000	-5.052399e-002	-2.902693e-007
4.797374107142500e-007	0.000000e+000	0.000000e+000	-5.051836e-002	-2.055058e-007
4.798662053571000e-007	0.000000e+000	0.000000e+000	-5.051275e-002	-7.656348e-008
4.799949999999500e-007	0.000000e+000	0.000000e+000	-5.050716e-002	9.655768e-008
4.800000000000000e-007	0.000000e+000	0.000000e+000	-5.050690e-002	7.463161e-008
4.800004999999849e-007	5.500000e-002	0.000000e+000	-4.751332e-002	3.863464e-003
4.800014999999549e-007	1.650000e-001	0.000000e+000	-4.089898e-002	9.181455e-003
4.800034999998948e-007	3.850000e-001	0.000000e+000	-2.672308e-002	1.411979e-002
4.800060000001203e-007	6.600000e-001	0.000000e+000	-9.212511e-003	1.512373e-002
4.800100000000000e-007	1.100000e+000	0.000000e+000	1.786886e-002	1.239408e-002
4.800103999999880e-007	1.100000e+000	0.000000e+000	1.792333e-002	9.731870e-003
4.800111999999639e-007	1.100000e+000	0.000000e+000	1.657919e-002	5.262191e-003
4.800127999999158e-007	1.100000e+000	0.000000e+000	1.220032e-002	-5.153998e-004
4.800159999998197e-007	1.100000e+000	0.000000e+000	5.576302e-003	-5.159659e-003
4.800223999996272e-007	1.100000e+000	0.000000e+000	5.892199e-005	-5.811390e-003
4.800351999992423e-007	1.100000e+000	0.000000e+000	-1.773775e-003	-3.113860e-003
4.800607999984726e-007	1.100000e+000	0.000000e+000	-8.915417e-004	-6.966396e-004
4.801119999969331e-007	1.100000e+000	0.000000e+000	-8.314291e-005	-1.256563e-005
4.802143999938540e-007	1.100000e+000	0.000000e+000	8.365561e-006	2.082811e-006
4.804092972236309e-007	1.100000e+000	0.000000e+000	1.914553e-006	-5.464855e-007
4.807990916831847e-007	1.100000e+000	0.000000e+000	3.060760e-006	3.255880e-007
4.835318056022923e-007	1.100000e+000	0.000000e+000	2.450768e-006	2.012282e-007
4.840334375000000e-007	1.100000e+000	0.000000e+000	1.386090e-005	-2.940030e-006
4.840634374999995e-007	1.100000e+000	0.000000e+000	-2.652366e-007	-1.038753e-006
4.841034374999989e-007	1.100000e+000	0.000000e+000	1.946431e-006	1.115079e-007
4.843434374999954e-007	1.100000e+000	0.000000e+000	2.714350e-006	8.429049e-008
4.846634374999907e-007	1.100000e+000	0.000000e+000	3.388052e-006	3.721369e-007
4.846934374999902e-007	1.100000e+000	0.000000e+000	2.158140e-006	3.495740e-008
4.847305357142816e-007	1.100000e+000	0.000000e+000	2.488453e-006	6.324206e-008
4.847676339285729e-007	1.100000e+000	0.000000e+000	2.741303e-006	8.440066e-008
4.848047321428643e-007	1.100000e+000	0.000000e+000	2.916689e-006	9.843321e-008
4.848418303571556e-007	1.100000e+000	0.000000e+000	3.014611e-006	1.053397e-007
4.848789285714470e-007	1.100000e+000	0.000000e+000	3.035070e-006	1.051202e-007
4.849160267857383e-007	1.100000e+000	0.000000e+000	2.978065e-006	9.777455e-008
4.849531250000297e-007	1.100000e+000	0.000000e+000	2.843596e-006	8.330289e-008
4.849887500001734e-007	1.100000e+000	0.000000e+000	2.607493e-006	7.681373e-008
4.850000000000001e-007	1.100000e+000	0.000000e+000	3.044831e-006	1.329127e-007
4.850050000006925e-007	1.100000e+000	0.000000e+000	2.539617e-006	8.370638e-008
4.850100000000001e-007	1.100000e+000	0.000000e+000	2.355936e-006	1.032398e-007
4.850104999999309e-007	1.045000e+000	0.000000e+000	-3.576901e-003	-2.418764e-003
4.850114999997924e-007	9.350000e-001	0.000000e+000	-1.100086e-002	-6.288986e-003
4.850134999995154e-007	7.150000e-001	0.000000e+000	-2.562659e-002	-1.105077e-002
4.850160000005540e-007	4.399999e-001	0.000000e+000	-4.275522e-002	-1.307064e-002
4.850200000000000e-007	2.756240e-012	0.000000e+000	-6.919418e-002	-1.200052e-002
4.850203999999446e-007	0.000000e+000	0.000000e+000	-6.912737e-002	-8.727848e-003
4.850211999998338e-007	0.000000e+000	0.000000e+000	-6.852781e-002	-3.488839e-003
4.850227999996122e-007	0.000000e+000	0.000000e+000	-6.648826e-002	2.650933e-003
4.850259999991690e-007	0.000000e+000	0.000000e+000	-6.259378e-002	6.577776e-003
4.850323999982825e-007	0.000000e+000	0.000000e+000	-5.770484e-002	5.681098e-003
4.850451999965095e-007	0.000000e+000	0.000000e+000	-5.352360e-002	2.128182e-003
4.850707999929635e-007	0.000000e+000	0.000000e+000	-5.135251e-002	1.468854e-004
4.851219999858715e-007	0.000000e+000	0.000000e+000	-5.089438e-002	-1.960371e-005
4.852180425739594e-007	0.000000e+000	0.000000e+000	-5.091402e-002	6.426607e-006
4.854101277501352e-007	0.000000e+000	0.000000e+000	-5.090039e-002	-2.448511e-006
4.857942981024868e-007	0.000000e+000	0.000000e+000	-5.088690e-002	8.742390e-007
4.885157638071900e-007	0.000000e+000	0.000000e+000	-5.077773e-002	6.347750e-007
4.890234375000001e-007	0.000000e+000	0.000000e+000	-5.074855e-002	-2.575970e-005
4.890534374999996e-007	0.000000e+000	0.000000e+000	-5.075330e-002	-2.093444e-006
4.890934374999990e-007	0.000000e+000	0.000000e+000	-5.075374e-002	-1.863241e-007
4.892222321429552e-007	0.000000e+000	0.000000e+000	-5.074802e-002	-2.781355e-007
4.893510267859115e-007	0.000000e+000	0.000000e+000	-5.074233e-002	-3.258645e-007
4.894798214288677e-007	0.000000e+000	0.000000e+000	-5.073666e-002	-3.295112e-007
4.896086160718239e-007	0.000000e+000	0.000000e+000	-5.073102e-002	-2.890756e-007
4.897374107147801e-007	0.000000e+000	0.000000e+000	-5.072540e-002	-2.045577e-007
4.898662053577364e-007	0.000000e+000	0.000000e+000	-5.071981e-002	-7.595744e-008
4.899950000006926e-007	0.000000e+000	0.000000e+000	-5.071425e-002	9.672509e-008
4.900000000000001e-007	1.164670e-011	0.000000e+000	-5.071398e-002	7.655849e-008
4.900004999999308e-007	5.499999e-002	0.000000e+000	-4.772045e-002	3.863429e-003
4.900014999997924e-007	1.650000e-001	0.000000e+000	-4.110653e-002	9.181303e-003
4.900034999995154e-007	3.850000e-001	0.000000e+000	-2.693142e-002	1.411936e-002
4.900060000005540e-007	6.600001e-001	0.000000e+000	-9.410358e-003	1.512364e-002
4.900099999999999e-007	1.100000e+000	0.000000e+000	1.771447e-002	1.239615e-002
4.900103999999445e-007	1.100000e+000	0.000000e+000	1.777799e-002	9.734377e-003
4.900111999998337e-007	1.100000e+000	0.000000e+000	1.645167e-002	5.265474e-003
4.900127999996121e-007	1.100000e+000	0.000000e+000	1.209847e-002	-5.116008e-004
4.900159999991688e-007	1.100000e+000	0.000000e+000	5.506127e-003	-5.156439e-003
4.900223999982823e-007	1.100000e+000	0.000000e+000	2.179729e-005	-5.809777e-003
4.900351999965093e-007	1.100000e+000	0.000000e+000	-1.786746e-003	-3.113697e-003
4.900607999929634e-007	1.100000e+000	0.000000e+000	-8.942549e-004	-6.968297e-004
4.901119999858714e-007	1.100000e+000	0.000000e+000	-8.373681e-005	-1.258505e-005
4.902143999716874e-007	1.100000e+000	0.000000e+000	8.151434e-006	2.083564e-006
4.904089683307216e-007	1.100000e+000	0.000000e+000	1.747768e-006	-5.542174e-007
4.907981050487900e-007	1.100000e+000	0.000000e+000	3.106376e-006	3.183521e-007
4.935295034849269e-007	1.100000e+000	0.000000e+000	2.303191e-006	2.000848e-007
4.940334374999999e-007	1.100000e+000	0.000000e+000	1.363817e-005	-2.979591e-006
4.940634374999994e-007	1.100000e+000	0.000000e+000	-4.188596e-007	-1.040292e-006
4.941034374999988e-007	1.100000e+000	0.000000e+000	1.808237e-006	1.117231e-007
4.943434374999953e-007	1.100000e+000	0.000000e+000	2.586407e-006	8.391354e-008
4.946634374999906e-007	1.100000e+000	0.000000e+000	3.274955e-006	3.741796e-007
4.946934374999901e-007	1.100000e+000	0.000000e+000	2.025442e-006	3.132481e-008
4.947305357142815e-007	1.100000e+000	0.000000e+000	2.361217e-006	6.276226e-008
4.947676339285728e-007	1.100000e+000	0.000000e+000	2.618536e-006	8.618651e-008
4.948047321428642e-007	1.100000e+000	0.000000e+000	2.797399e-006	1.015975e-007
4.948418303571555e-007	1.100000e+000	0.000000e+000	2.897807e-006	1.089954e-007
4.948789285714469e-007	1.100000e+000	0.000000e+000	2.919758e-006	1.083800e-007
4.949160267857382e-007	1.100000e+000	0.000000e+000	2.863253e-006	9.975139e-008
4.949531250000296e-007	1.100000e+000	0.000000e+000	2.728292e-006	8.310959e-008
4.949887500001733e-007	1.100000e+000	0.000000e+000	2.493117e-006	7.611613e-008
4.950000000000000e-007	1.100000e+000	0.000000e+000	2.978049e-006	1.358538e-007
4.950050000006924e-007	1.100000e+000	0.000000e+000	2.503883e-006	8.430911e-008
4.950100000000000e-007	1.100000e+000	0.000000e+000	2.263886e-006	9.803775e-008
4.950104999999308e-007	1.045000e+000	0.000000e+000	-3.576898e-003	-2.418789e-003
4.950114999997923e-007	9.350000e-001	0.000000e+000	-1.100033e-002	-6.289024e-003
4.950134999995153e-007	7.150000e-001	0.000000e+000	-2.562374e-002	-1.105078e-002
4.950160000005539e-007	4.399999e-001	0.000000e+000	-4.274935e-002	-1.307069e-002
4.950199999999999e-007	2.756240e-012	0.000000e+000	-6.918608e-002	-1.200096e-002
4.950203999999445e-007	0.000000e+000	0.000000e+000	-6.911933e-002	-8.728312e-003
4.950211999998337e-007	0.000000e+000	0.000000e+000	-6.851989e-002	-3.489315e-003
4.950227999996121e-007	0.000000e+000	0.000000e+000	-6.648048e-002	2.650507e-003
4.950259999991689e-007	0.000000e+000	0.000000e+000	-6.258613e-002	6.577482e-003
4.950323999982824e-007	0.000000e+000	0.000000e+000	-5.769728e-002	5.680985e-003
4.950451999965094e-007	0.000000e+000	0.000000e+000	-5.351608e-002	2.128187e-003
4.950707999929634e-007	0.000000e+000	0.000000e+000	-5.134500e-002	1.468944e-004
4.951219999858714e-007	0.000000e+000	0.000000e+000	-5.088688e-002	-1.960544e-005
4.952180449690922e-007	0.000000e+000	0.000000e+000	-5.090651e-002	6.426964e-006
4.954101349355336e-007	0.000000e+000	0.000000e+000	-5.089289e-002	-2.448688e-006
4.957943148684165e-007	0.000000e+000	0.000000e+000	-5.087939e-002	8.742839e-007
4.985157997341823e-007	0.000000e+000	0.000000e+000	-5.077024e-002	6.349250e-007
4.990234375000000e-007	0.000000e+000	0.000000e+000	-5.074106e-002	-2.576269e-005
4.990534374999998e-007	0.000000e+000	0.000000e+000	-5.074581e-002	-2.093500e-006
4.990934374999997e-007	0.000000e+000	0.000000e+000	-5.074625e-002	-1.863281e-007
4.991834374999993e-007	0.000000e+000	0.000000e+000	-5.074215e-002	-2.669211e-007
4.992734374999989e-007	0.000000e+000	0.000000e+000	-5.073809e-002	-3.116501e-007
4.993634374999985e-007	0.000000e+000	0.000000e+000	-5.073407e-002	-3.205150e-007
4.994534374999982e-007	0.000000e+000	0.000000e+000	-5.073009e-002	-2.935159e-007
4.995434374999978e-007	0.000000e+000	0.000000e+000	-5.072615e-002	-2.306526e-007
4.996334374999974e-007	0.000000e+000	0.000000e+000	-5.072225e-002	-1.319253e-007
4.997234374999970e-007	0.000000e+000	0.000000e+000	-5.071839e-002	2.666004e-009
4.998034374999967e-007	0.000000e+000	0.000000e+000	-5.071488e-002	5.639815e-009
4.999950000001961e-007	0.000000e+000	0.000000e+000	-5.070677e-002	9.672343e-008
5.000000000000000e-007	0.000000e+000	0.000000e+000	-5.070650e-002	7.656204e-008
5.000004999999804e-007	5.500000e-002	5.500000e-002	-4.706239e-002	3.935605e-003
5.000014999999412e-007	1.650000e-001	1.650000e-001	-3.924930e-002	9.349331e-003
5.000034999998626e-007	3.850000e-001	3.850000e-001	-2.306533e-002	1.438251e-002
5.000060000001568e-007	6.600000e-001	6.600000e-001	-6.119642e-003	1.523958e-002
5.000099999999999e-007	1.100000e+000	1.100000e+000	1.313949e-002	1.170539e-002
5.000103999999842e-007	1.100000e+000	1.100000e+000	1.110088e-002	8.830944e-003
5.000111999999528e-007	1.100000e+000	1.100000e+000	7.455077e-003	4.114328e-003
5.000127999998900e-007	1.100000e+000	1.100000e+000	1.961704e-003	-1.844245e-003
5.000159999997645e-007	1.100000e+000	1.100000e+000	-3.704064e-003	-7.179928e-003
5.000196603284988e-007	1.100000e+000	1.100000e+000	-3.148400e-003	-8.334791e-003
5.000258181759813e-007	1.100000e+000	1.100000e+000	2.633620e-003	-6.310723e-003
5.000381338709462e-007	1.100000e+000	1.100000e+000	6.046114e-003	-2.178090e-003
5.000562730751502e-007	1.100000e+000	1.100000e+000	2.596028e-003	5.857693e-005
5.000796390952999e-007	1.100000e+000	1.100000e+000	3.482658e-004	2.012656e-004
5.001263711355992e-007	1.100000e+000	1.100000e+000	3.700417e-004	2.096182e-005
5.002198352161979e-007	1.100000e+000	1.100000e+000	1.573588e-004	4.322684e-006
5.004067633773953e-007	1.100000e+000	1.100000e+000	8.250406e-005	5.415131e-007
5.007806196997901e-007	1.100000e+000	1.100000e+000	3.660224e-005	4.443027e-007
5.015283323445796e-007	1.100000e+000	1.100000e+000	1.824367e-005	8.114464e-008
5.025048948445797e-007	1.100000e+000	1.100000e+000	9.771231e-006	9.450105e-008
5.034814573445797e-007	1.100000e+000	1.100000e+000	6.419345e-006	1.693344e-007
5.040334374999999e-007	1.100000e+000	1.100000e+000	2.912655e-005	-4.403293e-006
5.040434374999997e-007	1.100000e+000	1.100000e+000	2.310646e-005	-2.652682e-006
5.040634374999994e-007	1.100000e+000	1.100000e+000	8.052696e-006	3.043388e-007
5.041034374999988e-007	1.100000e+000	1.100000e+000	4.619113e-006	-5.446714e-007
5.041834374999977e-007	1.100000e+000	1.100000e+000	5.952077e-006	3.531054e-007
5.043434374999953e-007	1.100000e+000	1.100000e+000	5.227367e-006	-4.378035e-008
5.046634374999906e-007	1.100000e+000	1.100000e+000	2.452134e-006	-2.688687e-006
5.046934374999901e-007	1.100000e+000	1.100000e+000	5.463870e-006	5.270368e-007
5.047334374999895e-007	1.100000e+000	1.100000e+000	5.059073e-006	-6.750776e-008
5.048500000000023e-007	1.100000e+000	1.100000e+000	5.300206e-006	-3.432153e-008
5.049231250000300e-007	1.100000e+000	1.100000e+000	5.649546e-006	-2.449913e-007
5.049531250000296e-007	1.100000e+000	1.100000e+000	5.201581e-006	9.379701e-008
5.049762500000581e-007	1.100000e+000	1.100000e+000	5.389917e-006	7.848308e-008
5.049887500001733e-007	1.100000e+000	1.100000e+000	5.535265e-006	7.639211e-008
5.049987500001732e-007	1.100000e+000	1.100000e+000	6.446112e-006	1.881915e-007
5.050024999996538e-007	1.100000e+000	1.100000e+000	5.774428e-006	8.365358e-008
5.050050000006924e-007	1.100000e+000	1.100000e+000	5.566549e-006	6.487550e-008
5.050100000000000e-007	1.100000e+000	1.100000e+000	4.827768e-006	-6.215642e-008
5.050104999999308e-007	1.045000e+000	1.100000e+000	-3.465282e-003	-2.369561e-003
5.050114999997923e-007	9.350000e-001	1.100000e+000	-1.065852e-002	-6.157917e-003
5.050134999995153e-007	7.150000e-001	1.100000e+000	-2.490245e-002	-1.073698e-002
5.050160000005539e-007	4.399999e-001	1.100000e+000	-4.204964e-002	-1.191146e-002
5.050200000000000e-007	2.756240e-012	1.100000e+000	-6.945278e-002	-8.100535e-003
5.050203999999446e-007	0.000000e+000	1.100000e+000	-6.984195e-002	-4.526001e-003
5.050211999998337e-007	0.000000e+000	1.100000e+000	-7.024123e-002	9.136179e-004
5.050227999996121e-007	0.000000e+000	1.100000e+000	-7.020604e-002	6.549088e-003
5.050259999991689e-007	0.000000e+000	1.100000e+000	-6.825464e-002	8.633493e-003
5.050323999982824e-007	0.000000e+000	1.100000e+000	-5.794539e-002	5.278671e-003
5.050451999965094e-007	0.000000e+000	1.100000e+000	-2.542953e-002	1.064865e-003
5.050696290096321e-007	0.000000e+000	1.100000e+000	4.585573e-002	2.998287e-004
5.051009992696654e-007	0.000000e+000	1.100000e+000	1.503578e-001	4.907635e-004
5.051637397897320e-007	0.000000e+000	1.100000e+000	3.999670e-001	6.846054e-004
5.051794249197487e-007	0.000000e+000	1.100000e+000	4.692327e-001	-2.449756e-004
5.052107951797819e-007	0.000000e+000	1.100000e+000	6.044902e-001	-2.944527e-003
5.052625195944324e-007	0.000000e+000	1.100000e+000	8.139906e-001	-2.442852e-003
5.053206145454289e-007	0.000000e+000	1.100000e+000	1.002500e+000	-2.372374e-004
5.053824788770144e-007	0.000000e+000	1.100000e+000	1.090926e+000	-1.600574e-004
5.054415491226830e-007	0.000000e+000	1.100000e+000	1.101608e+000	-1.521163e-004
5.055333271585295e-007	0.000000e+000	1.100000e+000	1.099873e+000	3.752385e-005
5.056370523007368e-007	0.000000e+000	1.100000e+000	1.100045e+000	-6.178638e-005
5.058350114866712e-007	0.000000e+000	1.100000e+000	1.099995e+000	2.353643e-005
5.061598841464638e-007	0.000000e+000	1.100000e+000	1.100003e+000	-1.350476e-005
5.067352476614287e-007	0.000000e+000	1.100000e+000	1.100001e+000	7.537941e-006
5.077118101614287e-007	0.000000e+000	1.100000e+000	1.100001e+000	3.403984e-007
5.086883726614287e-007	0.000000e+000	1.100000e+000	1.100003e+000	-1.713814e-005
5.090234375000000e-007	0.000000e+000	1.100000e+000	1.100001e+000	2.045665e-006
5.093298703228575e-007	0.000000e+000	1.100000e+000	1.100011e+000	-9.950723e-005
5.093871343542849e-007	0.000000e+000	1.100000e+000	1.100006e+000	-6.594789e-005
5.095016624171399e-007	0.000000e+000	1.100000e+000	1.099997e+000	2.545445e-005
5.097307185428497e-007	0.000000e+000	1.100000e+000	1.099887e+000	2.345605e-004
5.097407185428496e-007	0.000000e+000	1.100000e+000	1.099943e+000	1.637154e-004
5.097607185428495e-007	0.000000e+000	1.100000e+000	1.100036e+000	-1.358676e-006
5.098007185428494e-007	0.000000e+000	1.100000e+000	1.099989e+000	-1.550068e-006
5.098807185428490e-007	0.000000e+000	1.100000e+000	1.099951e+000	-1.577092e-005
5.098907185428490e-007	0.000000e+000	1.100000e+000	1.099971e+000	-8.981190e-006
5.099107185428489e-007	0.000000e+000	1.100000e+000	1.100014e+000	4.726566e-006
5.099507185428488e-007	0.000000e+000	1.100000e+000	1.100025e+000	1.087807e-005
5.099607185428487e-007	0.000000e+000	1.100000e+000	1.100019e+000	7.849359e-006
5.099807185428486e-007	0.000000e+000	1.100000e+000	1.100009e+000	4.532741e-006
5.099907185428486e-007	0.000000e+000	1.100000e+000	1.100003e+000	9.216271e-007
5.100000000000000e-007	0.000000e+000	1.100000e+000	1.100063e+000	3.895929e-005
5.100009281457152e-007	1.020960e-001	1.100000e+000	1.102743e+000	5.320427e-003
5.100027844371455e-007	3.062881e-001	1.100000e+000	1.107555e+000	1.108195e-002
5.100064970200060e-007	7.146722e-001	1.100000e+000	1.115613e+000	8.196127e-003
5.100100000000000e-007	1.100000e+000	1.100000e+000	1.121881e+000	-7.203475e-003
5.100103502979994e-007	1.100000e+000	1.100000e+000	1.120993e+000	-1.291325e-002
5.100110508939981e-007	1.100000e+000	1.100000e+000	1.119243e+000	-2.294232e-002
5.100124520859957e-007	1.100000e+000	1.100000e+000	1.116018e+000	-3.817130e-002
5.100152544699909e-007	1.100000e+000	1.100000e+000	1.110711e+000	-5.846943e-002
5.100208592379812e-007	1.100000e+000	1.100000e+000	1.102615e+000	-8.537064e-002
5.100320687739617e-007	1.100000e+000	1.100000e+000	1.091829e+000	-3.960083e-002
5.100544878459229e-007	1.100000e+000	1.100000e+000	1.083709e+000	3.264017e-001
5.100900415676144e-007	1.100000e+000	1.100000e+000	1.086976e+000	8.925583e-001
5.101242733474224e-007	1.100000e+000	1.100000e+000	1.093648e+000	1.094418e+000
5.101678530513936e-007	1.100000e+000	1.100000e+000	1.098297e+000	1.101229e+000
5.102218714588671e-007	1.100000e+000	1.100000e+000	1.099718e+000	1.098921e+000
5.103289135627308e-007	1.100000e+000	1.100000e+000	1.099980e+000	1.100223e+000
5.104916498631749e-007	1.100000e+000	1.100000e+000	1.100006e+000	1.099835e+000
5.107762513638336e-007	1.100000e+000	1.100000e+000	1.099996e+000	1.100065e+000
5.112789019747262e-007	1.100000e+000	1.100000e+000	1.100000e+000	1.099956e+000
5.121213127041193e-007	1.100000e+000	1.100000e+000	1.099998e+000	1.100001e+000
5.130978752041193e-007	1.100000e+000	1.100000e+000	1.099999e+000	1.099993e+000
5.140744377041193e-007	1.100000e+000	1.100000e+000	1.100101e+000	1.098433e+000
5.140844377041192e-007	1.100000e+000	1.100000e+000	1.100058e+000	1.098851e+000
5.141044377041189e-007	1.100000e+000	1.100000e+000	1.099988e+000	1.099844e+000
5.141444377041183e-007	1.100000e+000	1.100000e+000	1.100009e+000	1.100046e+000
5.142202035951904e-007	1.100000e+000	1.100000e+000	1.099995e+000	1.099979e+000
5.143717353773345e-007	1.100000e+000	1.100000e+000	1.100001e+000	1.100012e+000
5.146747989416229e-007	1.100000e+000	1.100000e+000	1.100047e+000	1.100252e+000
5.146847989416228e-007	1.100000e+000	1.100000e+000	1.100027e+000	1.100142e+000
5.147047989416225e-007	1.100000e+000	1.100000e+000	1.099991e+000	1.099949e+000
